Category,Carboidratos,Colesterol,Fibra,Calorias,Manganês,Proteína,Selênio,Açúcar,Lipídios,Cálcio,Cobre,Ferro,Magnésio,Fósforo,Potássio,Sódio,Zinco,Vitamina C,Vitamina E,Vitamina K,Vitamina A,Vitamina B
Jaca,23.975,0.0,1.25,93.0,0.1375,0.915,0.3,0.0,0.22,39.0,0.1185,0.44499999999999995,23.5,21.0,199.5,7.0,0.265,3.6,0.0,0.0,0.0,0.755
Jambo,5.7,0.0,0.0,25.0,0.029,0.6,0.0,0.0,0.3,29.0,0.016,0.07,5.0,8.0,123.0,0.0,0.06,22.3,0.0,0.0,0.0,0.8500000000000001
Jantar de Carne Banquet,9.92,14.0,2.099999905,138.0,0.0,5.13,0.0,1.289999962,8.66,18.0,0.0,0.72,0.0,0.0,0.0,505.0,0.0,0.0,0.0,0.0,0.0,0.0
Jimmy Dean,24.1,33.0,1.5,401.0,0.0,9.9,0.0,0.0,29.4,79.0,0.0,1.65,0.0,0.0,0.0,918.0,0.0,0.0,0.0,0.0,0.0,0.0
Jujuba,46.915,0.0,0.0,183.0,0.1945,2.45,0.0,0.0,0.65,50.0,0.169,1.1400000000000001,23.5,61.5,390.5,6.0,0.12,41.0,0.0,0.0,0.0,1.0554999999999999
Juta,6.793333333333333,0.0,1.3333333333333333,36.0,0.123,4.003333333333334,0.9,0.6666666666666666,0.21666666666666667,210.0,0.255,3.6799999999999997,62.666666666666664,75.66666666666667,553.0,88.66666666666667,0.79,34.333333333333336,0.25666666666666665,72.0,0.0,10.746999999999998
Kamut,50.42,0.0,4.5500001905,241.5,1.43,10.575,34.65,4.09499979,1.5550000000000002,12.0,0.261,2.205,67.0,193.0,223.0,3.0,1.84,0.0,0.3,0.9,0.0,18.6295
Kanpyo,65.04,0.0,0.0,258.0,1.137,8.58,2.6,0.0,0.56,280.0,0.433,5.12,125.0,188.0,1582.0,15.0,5.86,0.2,0.0,0.0,0.0,6.029
Keebler,70.75,0.0,0.0,470.0,0.0,6.15,0.0,26.94999981,18.05,0.0,0.0,0.0,0.0,0.0,0.0,371.5,0.0,0.0,0.0,0.0,0.0,0.0
Kellogg,65.84285714285714,1.5714285714285714,1.4428571634285714,336.14285714285717,0.0,5.071428571428571,0.0,28.085714339714286,6.627142857142857,26.571428571428573,0.05714285714285715,3.814285714285714,16.714285714285715,140.42857142857142,107.71428571428571,413.42857142857144,0.9571428571428571,0.39999999999999997,0.0,0.0,0.0,7.097142857142857
Ketchup,25.15,0.0,0.300000012,97.0,0.128,1.74,0.3,22.77000046,0.31,18.0,0.181,0.51,19.0,33.0,382.0,20.0,0.26,15.1,1.46,2.8,0.0,13.763999999999998
Kielbasa,3.355,68.0,0.0,267.5,0.023,12.665,9.7,0.800000012,22.445,8.5,0.184,1.03,6.5,85.5,150.0,1052.0,0.78,7.4,0.11,1.05,0.0,32.1205
Kit Fajita De Frango Tyson,16.22,11.0,1.700000048,120.0,0.0,6.37,0.0,2.029999971,3.34,20.0,0.0,1.06,0.0,0.0,0.0,344.0,0.0,18.7,0.0,0.0,0.0,0.0
Kits de Refeição Campbell Supper Bakes,45.74,5.0,2.099999905,210.0,0.0,4.26,0.0,3.190000057,1.06,0.0,0.0,0.0,0.0,0.0,0.0,830.0,0.0,0.0,0.0,0.0,0.0,0.0
Kits de Refeições Supper Bakes,24.8,8.0,0.800000012,147.0,0.0,4.8,0.0,2.400000095,3.2,0.0,0.0,0.0,0.0,0.0,0.0,520.0,0.0,0.0,0.0,0.0,0.0,0.0
Kraft,73.1,4.0,2.5,381.0,0.0,12.6,0.0,10.10000038,4.1,63.0,0.0,4.32,0.0,129.0,267.0,1532.0,0.0,3.3,0.0,0.0,0.0,4.52
Kumquats,15.9,0.0,6.5,71.0,0.135,1.88,0.0,9.359999657,0.86,62.0,0.095,0.86,20.0,19.0,186.0,10.0,0.17,43.9,0.15,0.0,0.0,8.8
Lagosta,0.89,83.5,0.0,94.0,0.057999999999999996,19.65,42.05,0.0,0.745,54.5,1.8014999999999999,0.345,31.0,164.5,313.5,338.0,2.9699999999999998,0.0,1.2349999999999999,0.1,23.5,85.37349999999998
Lagosta Espinhosa,2.7750000000000004,80.0,0.0,127.5,0.0165,23.505000000000003,52.7,0.0,1.725,56.0,0.398,1.315,45.5,233.5,194.0,202.0,6.47,2.05,0.0,0.0,5.5,8.939
Lagostim,0.0,122.75,0.0,79.5,0.27775,16.2775,32.725,0.0,1.105,40.75,0.48025,0.8325,30.75,246.25,274.25,77.75,1.3875,0.775,1.0875,0.05,15.25,45.60375
Lanche,52.02,0.0,3.099999905,559.0,0.274,4.45,2.2,1.139999986,38.41,27.0,0.123,0.82,43.0,125.0,751.0,388.0,0.48,8.2,11.4,7.2,0.0,37.603
Lanches,65.8334375,9.5625,4.51250002165625,438.78125,0.5678125,7.816875,4.553125,9.603124996375,16.4878125,171.84375,0.24990625,2.494375,64.15625,169.0625,266.625,485.1875,1.408125,11.553125,1.5296874999999999,20.431250000000002,52.625,18.864312499999997
Laranjas,12.644,0.0,2.8000000476,50.8,0.020200000000000003,0.9780000000000001,0.33999999999999997,5.398000144799999,0.21600000000000003,47.2,0.0434,0.242,11.0,17.6,178.2,0.6,0.08,55.36,0.10200000000000001,0.0,0.0,5.6462
Lasanha,14.01,13.5,1.800000012,134.5,0.194,6.705,20.15,3.3849999905,5.6850000000000005,130.5,0.091,0.91,21.0,123.5,176.0,318.0,0.89,9.100000000000001,0.67,13.45,40.5,8.2365
Lasanha Stouffer's com Carne e Molho,12.57,13.0,1.100000024,116.0,0.0,8.04,0.0,2.200000048,3.77,69.0,0.0,0.61,0.0,0.0,158.0,312.0,0.0,0.6,0.0,0.0,0.0,0.75
Lasanha com Carne e Molho,13.184999999999999,11.0,1.25,114.0,0.1865,7.535,14.65,1.065000057,3.4800000000000004,105.0,0.2945,0.9099999999999999,19.0,54.5,154.0,230.5,0.9299999999999999,19.7,0.0,0.0,0.0,10.734000000000002
Leite,15.269749999999998,13.975,0.0924999997,126.15,0.0147,9.159749999999999,6.525,12.413999915249999,3.16575,304.625,0.030575,0.14875,29.825,258.625,415.5,183.125,1.07225,2.1149999999999998,0.04475,0.16999999999999998,80.075,30.98835
Leite de Coco,4.6433333333333335,0.0,0.7333333493333334,209.66666666666666,0.8310000000000001,1.9733333333333334,2.066666666666667,1.1133333046666667,21.99,12.666666666666666,0.24133333333333332,1.9166666666666667,38.333333333333336,85.0,238.33333333333334,13.333333333333334,0.6066666666666667,1.6333333333333335,0.049999999999999996,0.03333333333333333,0.0,6.242333333333333
Leite de Soja,6.671428571428571,0.0,0.45714286614285715,47.714285714285715,0.04071428571428572,2.498571428571428,2.957142857142857,4.787142911142857,1.22,95.42857142857143,0.10071428571428571,0.5,16.142857142857142,67.71428571428571,129.14285714285714,51.57142857142857,0.23142857142857146,0.4857142857142857,0.048571428571428564,1.7142857142857142,17.857142857142858,14.988714285714286
Leite de Soja (Todos os Sabores),4.1525,0.0,0.47500000525,36.5,0.0,2.48,0.575,2.5225000155,1.055,115.5,0.051250000000000004,0.435,6.5,45.25,107.5,45.25,0.08499999999999999,1.8,0.63,0.0,0.0,1.7592500000000002
Lentilhas,31.934285714285714,0.0,8.157142911428572,176.57142857142858,0.7492857142857143,13.62142857142857,3.4142857142857146,0.8042856964285715,0.7771428571428572,26.857142857142858,0.4785714285714286,4.452857142857143,53.285714285714285,226.28571428571428,451.57142857142856,74.28571428571429,2.275714285714286,7.257142857142857,0.10142857142857142,1.2,0.0,26.029857142857146
Leão-Marinho,1.325,162.33333333333334,0.0,257.3333333333333,0.1485,17.808333333333334,219.96666666666667,0.0,20.088333333333335,5.333333333333333,0.619,7.288333333333334,16.833333333333332,237.83333333333334,269.1666666666667,96.0,2.8033333333333332,0.0,0.5166666666666667,0.0,16.166666666666668,0.0
Lichias,43.615,0.0,2.9499999285,171.5,0.14450000000000002,2.315,0.95,40.664999005,0.82,19.0,0.3895,1.005,26.0,106.0,640.5,2.0,0.17500000000000002,127.25,0.19,1.0,0.0,12.274500000000002
Limeade,38.055,0.0,0.0,149.5,0.003,0.0,0.2,36.614999770000004,0.0,1.0,0.0275,0.0,3.5,2.0,26.5,1.5,0.025,8.6,0.0,0.0,0.0,1.0795
Limonada,37.935,0.0,0.10000000137500001,150.375,0.020125,0.54625,0.225,19.896250128625,0.0975,427.25,0.040875,1.0075,3.875,216.0,38.625,4.125,0.06625,59.637499999999996,0.025,0.0,0.0,0.6258750000000001
Limões,10.186666666666666,0.0,3.4333332376666665,26.333333333333332,0.012666666666666666,1.0,0.26666666666666666,1.3966666856666665,0.26666666666666666,40.0,0.12066666666666666,0.6333333333333333,8.666666666666666,16.333333333333332,128.33333333333334,2.3333333333333335,0.09000000000000001,53.03333333333333,0.12333333333333334,0.19999999999999998,0.0,3.857
Lingcod,0.0,59.5,0.0,97.0,0.023,20.15,41.65,0.0,1.21,16.0,0.031,0.365,29.5,229.5,498.5,67.5,0.515,0.0,0.0,0.0,16.0,7.2715
Linguado,4.652,46.4,0.0,114.8,0.6228,15.702000000000002,33.980000000000004,0.0,3.2079999999999997,61.2,0.493,16.822,14.0,229.4,409.0,171.8,1.6780000000000002,13.64,0.248,0.16,108.4,93.31360000000001
Linguiça,3.296666666666667,58.0,0.4833333255,298.8333333333333,0.13849999999999998,15.483333333333334,14.266666666666666,0.14333333566666667,24.82166666666667,22.5,0.09466666666666668,1.5066666666666666,17.0,136.33333333333334,201.16666666666666,954.3333333333334,1.705,0.35000000000000003,0.5333333333333333,0.8333333333333334,8.666666666666666,57.33683333333333
Linguiça De Peru E Porco,0.7,84.0,0.0,307.0,0.0,22.7,21.0,0.0,23.0,32.0,0.148,1.62,19.0,191.0,337.0,878.0,3.17,1.1,0.39,5.7,0.0,86.58000000000001
Linguiça Defumada,2.0233333333333334,63.666666666666664,0.0,296.0,0.033666666666666664,13.076666666666668,16.033333333333335,1.3133333326666667,25.756666666666664,39.333333333333336,0.11866666666666666,1.1666666666666667,13.333333333333334,134.66666666666666,308.0,1090.6666666666667,1.7566666666666666,1.0666666666666667,0.15666666666666665,0.5333333333333333,0.0,53.78599999999999
Linguiça de Almoço,1.58,64.0,0.0,260.0,0.042,15.38,15.4,0.0,20.9,13.0,0.08,1.43,14.0,122.0,245.0,1182.0,2.45,0.0,0.0,0.0,0.0,6.469
Linguiça de Carne de Vaca,0.19,82.5,0.0,368.5,0.021,16.855,0.0,0.0,32.775,13.0,0.0675,1.55,13.5,163.0,246.0,781.0,3.65,0.35,0.365,1.6,17.0,53.307
Linguiça de Cerveja,2.91,60.5,0.449999988,257.5,0.0935,14.120000000000001,19.15,0.0,20.665,17.5,0.0765,1.245,16.0,119.0,248.5,986.0,1.9649999999999999,0.3,0.095,0.65,1.5,38.895500000000006
Linguiça de Fígado,2.2,158.0,0.0,326.0,0.155,14.1,58.0,0.0,28.5,26.0,0.24,6.4,12.0,230.0,170.0,860.0,2.3,0.0,0.0,0.0,8308.0,22.201999999999998
Linguiça de Peru,3.7466666666666666,75.0,0.10000000399999999,183.66666666666666,0.08866666666666667,19.893333333333334,6.933333333333334,0.0,9.606666666666667,24.0,0.12666666666666668,1.4866666666666666,20.333333333333332,181.0,255.66666666666666,625.0,3.0833333333333335,1.0,0.10333333333333333,0.5,8.0,37.31433333333334
Linguiças De Porco Com Arroz,2.36,66.0,0.0,407.0,0.079,13.7,16.6,0.0,37.63,15.0,0.066,1.12,14.0,116.0,212.0,689.0,1.45,0.0,0.22,3.4,0.0,61.45
Linguiças Loma Linda,4.35,0.0,3.0,208.0,0.0,21.29,0.0,0.280000001,11.76,11.0,0.0,1.75,0.0,114.0,64.0,401.0,1.48,0.0,0.0,0.0,0.0,16.06
Links Veja Worthington,4.13,3.0,3.299999952,155.0,0.0,14.59,0.0,0.469999999,8.93,24.0,0.0,3.39,0.0,100.0,56.0,530.0,0.52,0.0,0.0,0.0,0.0,11.02
Links de Baixa Gordura Worthington,4.28,2.0,1.200000048,123.0,0.0,15.79,0.0,0.699999988,4.78,21.0,0.0,5.71,0.0,74.0,71.0,612.0,0.64,0.0,0.0,0.0,0.0,12.66
Links de Prosage Worthington,5.03,2.0,2.799999952,143.0,0.0,20.17,0.0,0.769999981,4.68,26.0,0.0,6.09,0.0,138.0,114.0,819.0,1.01,0.0,0.0,0.0,0.0,32.88
Links de Salsicha Vegetal,6.8,2.0,4.0,159.0,0.0,19.2,0.0,1.0,6.1,26.0,0.0,5.9,0.0,0.0,109.0,670.0,0.0,0.0,0.0,0.0,0.0,27.800000000000004
Lipton,62.4,112.0,0.0,418.0,0.0,15.5,0.0,0.0,11.8,127.0,0.0,3.02,0.0,0.0,0.0,1770.0,0.0,0.0,0.0,0.0,0.0,0.0
Longan,44.57,0.0,0.550000012,173.0,0.15,3.1050000000000004,0.0,0.0,0.25,23.0,0.48800000000000004,2.765,28.0,108.5,462.0,24.0,0.135,56.0,0.0,0.0,0.0,1.0055
Lotas,0.0,68.5,0.0,102.5,0.7985,22.035,14.399999999999999,0.0,0.925,57.0,0.228,1.025,36.5,228.0,461.0,110.5,0.865,0.0,0.0,0.0,5.0,3.6979999999999995
Louis Rich,3.6027777777777774,56.55555555555556,0.027777777777777776,133.77777777777777,0.0,16.383333333333333,0.0,1.1611111247222223,6.0,40.55555555555556,0.2222222222222222,1.333888888888889,25.166666666666668,250.05555555555554,236.11111111111111,1083.6666666666667,1.4477777777777776,0.0,0.0,0.0,0.0,0.0
Lucio,0.0,71.25,0.0,103.25,0.5940000000000001,21.9075,14.4,0.0,1.0875,95.25,0.1305,1.0575,34.75,245.25,369.5,51.0,0.735,1.9,0.05,0.025,22.5,22.189500000000002
Lula,5.4350000000000005,246.5,0.0,133.5,0.052500000000000005,16.76,48.3,0.0,4.43,35.5,2.0025,0.845,35.5,236.0,262.5,175.0,1.635,4.45,0.6,0.0,10.5,37.188500000000005
Lupinos,19.85,0.0,1.8666666346666665,202.0,1.2446666666666666,22.436666666666667,4.466666666666666,0.0,5.193333333333333,92.66666666666667,0.49466666666666664,2.2533333333333334,102.0,232.0,501.0,86.33333333333333,2.5033333333333334,2.3333333333333335,0.0,0.0,0.0,1.9716666666666665
Macarrão,50.8225,0.0,3.0000000595833334,258.5,1.1998333333333333,11.1575,18.741666666666667,0.7008333453333333,1.0708333333333333,21.166666666666668,0.20125,2.131666666666667,47.5,119.41666666666667,132.91666666666666,8.333333333333334,1.0666666666666667,0.0,0.07083333333333333,0.09999999999999999,0.0,8.556916666666666
Macarrão Saudável com Carne,13.94,6.0,1.899999976,88.0,0.228,5.89,10.1,3.799999952,0.93,19.0,0.128,1.13,15.0,56.0,152.0,185.0,0.51,24.2,0.7,2.0,15.0,13.777
Macarrão com Queijo,11.52,6.0,0.5,82.0,0.224,3.38,9.5,0.5,2.46,35.0,0.296,0.9,9.0,47.0,84.0,421.0,0.45,0.0,0.05,0.2,17.0,6.659
Macarrão com Queijo Kraft,67.9,14.0,2.099999905,370.0,0.0,16.2,0.0,10.0,3.7,132.0,0.0,3.66,0.0,378.0,423.0,802.0,0.0,0.5,0.0,0.0,0.0,8.030000000000001
Macis,50.5,0.0,20.20000076,475.0,1.5,6.71,2.7,0.0,32.38,252.0,2.467,13.9,163.0,110.0,463.0,80.0,2.3,21.0,0.0,0.0,0.0,2.2700000000000005
Maionese,8.586666666666666,8.0,0.3666666746666667,295.3333333333333,0.133,2.3833333333333333,1.6000000000000003,3.083333214,28.096666666666664,17.666666666666668,0.03,0.09000000000000001,17.333333333333332,16.333333333333332,47.666666666666664,538.6666666666666,0.17,0.0,5.086666666666667,34.266666666666666,0.0,13.797999999999998
Mandioca,38.06,0.0,1.799999952,160.0,0.384,1.36,0.7,1.700000048,0.28,16.0,0.1,0.27,21.0,27.0,271.0,14.0,0.34,20.6,0.19,1.9,0.0,25.184
Mangas,17.0,0.0,1.799999952,65.0,0.027,0.51,0.6,14.80000019,0.27,10.0,0.11,0.13,9.0,11.0,156.0,2.0,0.04,27.7,1.12,4.2,0.0,8.993
Mangostão,17.91,0.0,1.799999952,73.0,0.102,0.41,0.0,0.0,0.58,12.0,0.069,0.3,13.0,8.0,48.0,7.0,0.21,2.9,0.0,0.0,0.0,0.44399999999999995
Manjericão,2.65,0.0,1.600000024,23.0,1.148,3.15,0.3,0.300000012,0.64,177.0,0.385,3.17,64.0,56.0,295.0,4.0,0.81,18.0,0.8,414.8,0.0,12.376
Manjerona,60.56,0.0,40.29999924,271.0,5.433,12.66,4.5,4.090000153,7.04,1990.0,1.133,82.71,346.0,306.0,1522.0,77.0,3.6,51.4,1.69,621.7,0.0,49.915
Manteiga,0.036,172.2,0.0,631.8,0.0016,1.8299999999999996,1.0,0.035999999399999996,70.70599999999999,33.6,0.0064,0.476,3.2,27.8,43.2,380.0,0.15,0.0,2.024,6.12,585.0,16.9064
Manteiga De Gergelim,22.164,0.0,7.620000076400001,590.0,1.3820000000000001,17.648,1.86,0.098000002,52.416,417.6,2.108,8.286,200.2,744.6,465.6,47.4,6.324,0.8400000000000001,0.05,0.0,0.0,13.249600000000003
Manteiga com Óleo Vegetal,0.6666666666666666,41.666666666666664,0.0,425.6666666666667,0.0,0.6666666666666666,0.5,0.0,47.666666666666664,19.333333333333332,0.0026666666666666666,0.056666666666666664,1.3333333333333333,17.666666666666668,26.333333333333332,658.0,0.013333333333333334,0.06666666666666667,6.456666666666666,54.93333333333334,768.0,6.123333333333334
Manteiga de Amendoim,22.0225,0.0,6.3874999285,586.25,1.000875,24.9975,7.199999999999999,9.404999971625,48.355,42.5,0.825875,5.680000000000001,210.25,340.5,701.875,313.5,5.81,0.0,16.88375,0.5625,293.0,77.89075000000001
Manteiga de Amendoim com Ômega-3,17.0,0.0,6.099999905,608.0,1.85,24.47,0.0,3.109999895,54.17,45.0,0.476,1.67,191.0,426.0,780.0,356.0,3.08,0.0,10.34,0.0,0.0,108.179
Manteiga de Amêndoa,21.22,0.0,3.700000048,633.0,2.354,15.08,2.45,2.4500000475,59.1,270.0,0.9,3.7,303.0,523.0,758.0,230.5,3.05,0.7,13.0,0.0,0.0,29.954
Manteiga de Caju,27.57,0.0,2.0,587.0,0.815,17.56,11.5,2.5050001145,49.41,43.0,2.19,5.03,258.0,457.0,546.0,314.5,5.16,0.0,0.46,17.35,0.0,34.051
Manteiga de Sementes de Girassol,27.42,0.0,0.0,579.0,2.11,19.66,0.0,0.0,47.73,122.0,1.83,4.75,369.0,736.0,72.0,261.5,5.29,2.7,0.0,0.0,0.0,13.77
Manteigas de Fruta,42.47,0.0,1.5,173.0,0.315,0.39,0.4,35.29999924,0.3,14.0,0.08,0.31,4.0,8.0,91.0,15.0,0.06,0.6,0.05,0.9,0.0,2.19
Margarina,0.8383333333333334,0.16666666666666666,0.0,584.9583333333334,0.0005833333333333334,0.43,0.0,0.0,65.54333333333334,16.458333333333332,0.001,0.03208333333333333,2.0,14.416666666666666,32.083333333333336,581.4583333333334,0.017083333333333336,0.10416666666666667,9.055833333333334,78.57916666666667,594.25,9.199208333333333
Marmelada,66.3,0.0,0.699999988,246.0,0.02,0.3,0.6,60.0,0.0,38.0,0.09,0.15,2.0,4.0,37.0,56.0,0.04,4.8,0.06,0.0,0.0,3.116
Marmelos,15.3,0.0,1.899999976,57.0,0.0,0.4,0.6,0.0,0.1,11.0,0.13,0.7,8.0,17.0,197.0,4.0,0.04,15.0,0.0,0.0,0.0,0.371
Massa,39.53125,31.625,1.9750000238749998,196.875,0.36,6.565,1.3375,0.0,1.49,12.875,0.1225,1.54625,41.75,106.5,109.625,28.125,0.88,0.0,0.0,0.0,7.25,2.8508750000000003
Massa Dinamarquesa,45.4125,42.25,1.637499988,386.75,0.3665,6.3375,8.1125,10.016250253625,20.7375,56.875,0.093,1.27,18.125,98.5,96.875,371.375,0.64625,2.2125,0.23625000000000002,3.5875,25.375,13.62125
Massa Folhada,45.400000000000006,0.0,1.5,554.5,0.4915,7.35,24.35,0.7450000050000001,38.3,10.0,0.1145,2.58,16.0,60.0,61.5,251.0,0.535,0.0,0.545,16.200000000000003,0.0,10.635
Massa com Almôndegas em Molho de Tomate,12.29,8.0,2.700000048,103.0,0.156,4.32,7.6,3.970000029,4.08,11.0,0.085,0.93,14.0,46.0,165.0,418.0,0.73,3.0,0.77,1.8,5.0,13.956000000000001
Massa com Salsichas Fatiadas em Molho de Tomate,11.9,9.0,0.899999976,104.0,0.129,3.7,8.0,3.200000048,4.6,18.0,0.136,0.91,14.0,43.0,191.0,482.0,0.52,3.8,0.74,1.6,4.0,13.807
Massa de Torta,53.68411764705883,2.3529411764705883,1.747058817882353,492.7647058823529,0.5031764705882353,5.208235294117648,8.494117647058824,9.078235223588237,28.80235294117647,25.705882352941178,0.1458235294117647,2.254705882352941,17.764705882352942,76.17647058823529,96.0,519.0,0.5658823529411765,0.0058823529411764705,1.0852941176470587,13.152941176470588,47.76470588235294,10.517470588235293
Maçã Mamãe,12.5,0.0,3.0,51.0,0.0,0.5,0.6,0.0,0.5,11.0,0.086,0.7,16.0,11.0,47.0,15.0,0.1,14.0,0.0,0.0,0.0,0.663
Maçãs,25.21923076923077,0.0,3.3846153387692306,95.46153846153847,0.0963076923076923,0.3807692307692308,0.4153846153846154,17.276153563846155,0.29307692307692307,6.230769230769231,0.07476923076923077,0.4507692307692307,5.846153846153846,14.384615384615385,161.3846153846154,22.384615384615383,0.07615384615384616,1.4461538461538461,0.16538461538461538,1.023076923076923,0.0,5.259384615384615
Maçãs de Açúcar,23.64,0.0,4.400000095,94.0,0.0,2.06,0.6,0.0,0.29,24.0,0.086,0.6,21.0,32.0,247.0,9.0,0.1,36.3,0.0,0.0,0.0,1.532
Maçãs de Caranguejo,19.95,0.0,0.0,76.0,0.115,0.4,0.0,0.0,0.3,18.0,0.067,0.36,7.0,15.0,194.0,1.0,0.0,8.0,0.0,0.0,0.0,0.15000000000000002
McDonald's,25.817710843373494,39.975903614457835,1.3048192655180721,240.04819277108433,0.16353012048192772,8.076265060240964,0.014457831325301203,10.514216838048192,12.142530120481927,80.20481927710843,0.06327710843373494,1.2816867469879518,15.710843373493976,126.43373493975903,161.93975903614458,466.95180722891564,0.7519277108433734,10.012048192771084,0.7387951807228915,0.03734939759036145,14.072289156626505,3.754915662650603
McKee Baking,55.2,0.0,0.0,548.0,0.0,8.0,0.0,34.0,32.8,0.0,0.0,0.0,0.0,0.0,0.0,223.0,0.0,2.0,0.0,0.0,0.0,0.0
Melancia,7.55,0.0,0.400000006,30.0,0.038,0.61,0.4,6.199999809,0.15,7.0,0.042,0.24,10.0,11.0,112.0,1.0,0.1,8.1,0.05,0.1,0.0,4.498
Melão,4.06,0.0,0.300000012,21.0,0.036,0.84,0.4,3.359999895,0.2,13.0,0.035,0.21,10.0,9.0,140.0,11.0,0.14,8.1,0.0,4.9,0.0,0.6180000000000001
Melão-de-São-Caetano,4.745,0.0,1.7666666506666668,25.166666666666668,0.31150000000000005,2.53,0.55,0.9966666700000001,0.26999999999999996,34.166666666666664,0.11716666666666668,0.8783333333333334,53.666666666666664,59.333333333333336,457.6666666666667,87.66666666666667,0.54,58.199999999999996,0.53,55.96666666666667,0.0,12.162999999999998
Melões,7.9433333333333325,0.0,0.8666666546666667,32.666666666666664,0.034333333333333334,0.8300000000000001,0.5,7.223333359000001,0.14333333333333334,8.666666666666666,0.041666666666666664,0.24,11.0,10.333333333333334,225.66666666666666,14.333333333333334,0.11333333333333333,25.5,0.04,2.6333333333333333,0.0,8.735666666666667
Mexilhão,5.54,42.0,0.0,129.0,5.1,17.85,67.19999999999999,0.0,3.3600000000000003,29.5,0.1215,5.335,35.5,241.0,294.0,327.5,2.135,10.8,0.275,0.05,69.5,54.145
Mexilhões,4.7,0.0,0.0,79.0,0.0,13.5,0.0,0.0,0.7,30.0,0.0,16.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.41
Migalhas de Receita Estilo Salsicha,13.7,0.0,2.0,164.0,0.0,17.8,0.0,1.100000024,4.2,96.0,0.0,6.9,0.0,138.0,211.0,809.0,0.0,0.0,0.0,0.0,0.0,34.75
Milhete,58.839999999999996,0.0,4.166666666666667,283.6666666666667,0.6346666666666666,9.176666666666668,2.1666666666666665,0.22666666900000002,2.873333333333333,6.333333333333333,0.5376666666666666,2.15,88.0,217.0,99.0,4.0,1.39,0.0,0.24333333333333332,0.8666666666666666,0.0,15.966666666666667
Milho,27.198684210526313,0.0,3.055263182026316,124.84210526315789,0.19555263157894737,3.725263157894737,2.844736842105263,2.974473667657895,1.4552631578947368,4.894736842105263,0.07836842105263157,0.7536842105263158,37.89473684210526,98.21052631578948,242.31578947368422,101.1842105263158,0.7907894736842106,4.7368421052631575,0.07052631578947369,0.2157894736842105,0.0,13.65113157894737
Milho com Pimentões Vermelhos e Verdes,18.17,0.0,0.0,75.0,0.043,2.33,0.6,0.0,0.55,5.0,0.06,0.79,25.0,62.0,153.0,347.0,0.37,8.8,0.0,0.0,0.0,1.596
Milk Shakes,19.45,11.5,0.150000006,115.5,0.0265,3.455,2.0999999999999996,19.30000019,2.865,139.0,0.057999999999999996,0.20500000000000002,14.0,120.5,203.5,103.0,0.435,0.0,0.05,0.2,21.5,1.201
Mini Cães de Milho Sem Carne,29.29,1.0,4.199999809,229.0,0.0,13.44,0.0,3.49000001,6.48,20.0,0.0,1.74,0.0,177.0,109.0,677.0,0.78,0.0,0.0,0.0,0.0,0.48
Mini Ravioli Chef Boyardee,12.36,3.0,1.0,92.0,0.0,3.27,0.0,1.940000057,3.24,12.0,0.0,1.02,0.0,0.0,0.0,371.0,0.0,0.0,0.0,0.0,0.0,0.0
Miojo,48.732,27.466666666666665,1.9466667016666668,277.0,0.5681333333333334,7.986000000000001,22.279999999999998,0.40133333400000004,5.841333333333334,21.933333333333334,0.14,1.9346666666666665,34.4,113.46666666666667,115.4,276.4,0.9226666666666666,0.0,0.374,7.253333333333333,4.266666666666667,29.50273333333333
Miojo de Arroz,54.06999999999999,0.0,1.300000012,236.5,0.306,2.175,9.8,0.0,0.38,11.0,0.057999999999999996,0.42,7.5,86.5,17.0,100.5,0.495,0.0,0.0,0.0,0.0,0.223
Mirtilos,16.691,0.0,2.3400000215,66.5,0.8558,0.613,0.05,10.1779999725,0.31900000000000006,11.0,0.0212,0.616,4.1,10.8,47.4,2.9,0.144,4.01,0.5279999999999999,11.17,0.0,2.7707
Mission Foods,49.6,0.0,0.0,287.0,0.0,8.7,0.0,0.0,6.0,191.0,0.0,1.99,0.0,0.0,0.0,488.0,0.0,0.0,0.0,0.0,0.0,0.0
Mistura Oriental,51.62,0.0,13.19999981,506.0,1.273,17.31,8.1,3.0,25.58,54.0,0.134,2.44,118.0,262.0,328.0,413.0,2.66,0.3,5.6,2.4,0.0,22.080000000000002
Mistura Para Bolo Com Gordura Vegetal,0.0,0.0,0.0,884.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8,43.0,0.0,0.0
Mistura Para Torta De Abóbora,26.39,0.0,8.300000191,104.0,0.401,1.09,1.1,0.0,0.13,37.0,0.068,1.06,16.0,45.0,138.0,208.0,0.27,3.5,0.0,0.0,0.0,1.804
Mistura Vegetal com Soja Orgânica,15.8,2.0,2.700000048,178.0,0.0,15.9,0.0,1.600000024,5.7,47.0,0.0,2.5,0.0,0.0,347.0,394.0,1.2,0.0,0.0,0.0,0.0,0.0
Mistura com Sabor de Gemada,14.2,11.0,0.0,95.0,0.007,2.93,3.4,12.65999985,3.02,92.0,0.022,0.12,10.0,77.0,121.0,55.0,0.35,0.0,0.06,0.2,26.0,1.0710000000000002
